api,well,operator,application_type,drill_type,submitted,approved
42-351-30525,ARCO FEE A-172 1,ARCO OIL & GAS CO.,New Drill,Horizontal,1991-05-30,1991-05-30
42-351-30526,ARCO 3,MAERSK ENERGY INC.,New Drill,Horizontal,1991-05-29,1991-05-29
42-351-30524,"DYER, CHARLES 1",ARCO OIL & GAS CO.-SILSBEE,New Drill,Vertical,1991-05-09,1991-05-30
42-351-30513,"REED, T.S. 1",U.S. EXPLORATION COMPANY,Re-Enter,Vertical,1991-05-01,1991-05-01
42-351-30523,ARCO FEE A-1011 1,ARCO OIL & GAS CO.,New Drill,Horizontal,1991-05-01,1991-05-01
42-351-30522,HARTBURG 3,U.S. EXPLORATION COMPANY,New Drill,Vertical,1991-04-09,1991-04-09
42-351-30521,TEXACO 1,MAERSK ENERGY INC.,New Drill,Horizontal,1991-03-14,1991-03-25
42-403-30337,ARCO 2,MAERSK ENERGY INC.,New Drill,Horizontal,1991-03-14,1991-03-14
42-351-30521,TEXACO 1,MAERSK ENERGY INC.,New Drill,Horizontal,1991-03-11,1991-03-11
42-351-30520,HANKAMER 1,U.S. EXPLORATION COMPANY,New Drill,Vertical,1991-03-06,1991-03-06
42-351-30519,HARTBURG 2,U.S. EXPLORATION COMPANY,New Drill,Vertical,1991-03-06,1991-03-06
42-351-30518,"HANKAMER, CURTIS A-913 1",ARCO OIL & GAS CO.-SILSBEE,New Drill,Vertical,1991-02-22,1991-03-01
42-351-30515,HARTBURG 1,U.S. EXPLORATION COMPANY,New Drill,Vertical,1991-02-21,1991-02-26
42-351-30006,BEAN-CLAYBAR 1,MERIT PETROLEUM COMPANY,Recompletion,Vertical,1991-01-30,1991-01-30
42-403-30337,ARCO 2,MAERSK ENERGY INC.,New Drill,Horizontal,1991-01-21,1991-01-21
42-351-30516,ARCO 1,ARCO OIL & GAS CO.,New Drill,Horizontal,1991-01-16,1991-01-16
42-351-30514,"QUINN, B.E. ET AL 3 15","MCGOWAN, JOHN W.",New Drill,Vertical,1990-12-21,1991-01-03
42-351-00303,HARTBURG LUMBER CO ET AL 4,"MCGOWAN, JOHN W.",Recompletion,Vertical,1990-12-14,1991-01-28
42-351-30498,HARTBURG LUMBER CO ET AL 9,"MCGOWAN, JOHN W.",New Drill,Vertical,1990-12-13,1990-12-20
42-351-30508,HARTBURG LUMBER CO ET AL 12,"MCGOWAN, JOHN W.",New Drill,Vertical,1990-12-13,1990-12-20
42-351-30506,HARTBURG LUMBER COMPANY ET AL 13,"MCGOWAN, JOHN W.",New Drill,Vertical,1990-12-13,1990-12-20
42-351-30515,HARTBURG 1,U.S. EXPLORATION COMPANY,New Drill,Vertical,1990-12-04,1990-12-07
42-351-00150,"SUDDUTH, H. W. 5","TEXAS MERIDIAN OPERATING CO.,INC",Re-Enter,Vertical,1990-11-26,1990-11-26
42-351-30139,"HANKAMER, E. C. 5",CONVEST ENERGY CORPORATION,Recompletion,Vertical,1990-11-19,1990-11-21
42-351-30514,"QUINN, B.E. ET AL 3 15","MCGOWAN, JOHN W.",New Drill,Vertical,1990-11-14,1990-11-19
42-351-30493,ARCO FEE 1,"HABER OIL COMPANY, INC.",Recompletion,Vertical,1990-10-26,1990-11-01
42-351-30513,"REED, T. S. 1",U.S. EXPLORATION COMPANY,New Drill,Vertical,1990-10-25,1990-10-24
42-351-30512,"INMAN, T. E. ET AL 1","JWR EXPLORATION, INC.",New Drill,Vertical,1990-10-15,1990-10-23
42-351-30511,"HANKAMER ""D"" 1","LEGER PRODUCTION CO., INC.",New Drill,Vertical,1990-09-24,1990-10-17
42-351-30510,HARTBURG LUMBER COMPANY ETAL SWD 14,"MCGOWAN, JOHN W.",New Drill,Vertical,1990-09-20,1990-09-21
42-351-30509,TEXAKOTA - STEVEN 1,"TEXAKOTA, INC.",New Drill,Vertical,1990-08-27,1990-08-27
42-351-30502,"QUINN, B. E. ET AL #3 10","MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-31
42-351-30504,"QUINN, B. E. ET AL #3 11","MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-31
42-351-30503,"QUINN, B. E. ET AL #3 12","MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-31
42-351-30505,"QUINN, B. E. ET AL #3 14","MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-31
42-351-30507,HARTBURG LUMBER COMPANY ET AL 10,"MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-31
42-351-30508,HARTBURG LUMBER COMPANY ET AL 12,"MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-31
42-351-30506,HARTBURG LUMBER COMPANY ET AL 13,"MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-31
42-351-30499,"QUINN, B. E. ET AL #3 9","MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-30
42-351-30501,"QUINN, B. E. ET AL #3 13","MCGOWAN, JOHN W.",New Drill,Vertical,1990-07-26,1990-07-30
