api,well,operator,application_type,drill_type,submitted,approved
42-059-37026,GILBRETH A 1,"GEOSURVEYS, INC.",New Drill,Vertical,2014-03-14,2014-04-17
42-059-06032,BOOTH B 2,J & W OIL CO.-W. F.,Re-Enter,Vertical,2014-03-10,2014-04-25
42-059-37023,MCWHORTER 3,"KOKOMO ENERGY, INC.",New Drill,Vertical,2014-02-28,2014-03-17
42-059-10938,"DAVIS, S.M. 9A","MERKAZ DRILLING, LLC",Re-Enter,Vertical,2014-01-27,2014-01-29
42-059-37022,WA 16,"ATMOS ENERGY CORP., MID-TEX DIV.",New Drill,Vertical,2014-01-23,2014-02-21
42-059-37021,MCWHORTER 2,"KOKOMO ENERGY, INC.",New Drill,Vertical,2014-01-22,2014-02-07
42-059-36964,"DAVIS, SM 74","MERKAZ DRILLING, LLC",New Drill,Vertical,2014-01-11,2014-01-29
42-059-36984,"DAVIS, SM 81","MERKAZ DRILLING, LLC",New Drill,Vertical,2014-01-11,2014-01-27
42-059-37013,JEFFREY 2A,"MESA OPERATING, LLC",New Drill,Vertical,2014-01-09,2014-01-31
42-059-37019,LOWELL JOHNSON 1,"LECLAIR OPERATING, L.L.C.",New Drill,Vertical,2014-01-07,2014-01-28
42-059-37020,CH-210 1CP,ENTERPRISE PRODUCTS OPERATINGLLC,New Drill,Vertical,2014-01-07,2014-01-28
42-059-37017,ODOM 165 1,"HESS, JERRY OPERATING CO.",New Drill,Vertical,2013-12-18,2014-01-03
42-059-37018,GRANNY 1,"NOSIVAD OIL, INC.",New Drill,Vertical,2013-12-16,2014-01-08
42-059-37015,MP 168.3 01,"MAGELLAN PIPELINE COMPANY, L.P.",New Drill,Vertical,2013-12-05,2013-12-30
42-059-37016,MP 159.2 01,"MAGELLAN PIPELINE COMPANY, L.P.",New Drill,Vertical,2013-12-05,2013-12-30
42-059-37012,JEFFREY 1,"MESA OPERATING, LLC",New Drill,Vertical,2013-11-27,2013-12-13
42-059-37013,JEFFREY 2A,"MESA OPERATING, LLC",New Drill,Vertical,2013-11-27,2013-12-13
42-059-37014,JEFFREY 3,"MESA OPERATING, LLC",New Drill,Vertical,2013-11-27,2013-12-13
42-059-37011,WILLIAM 4,AMPAK OIL COMPANY,New Drill,Vertical,2013-11-25,2013-12-05
42-059-37010,SNYDER-SEALES 35,"RYHOLLAND FIELDER, INC",New Drill,Vertical,2013-11-13,2013-11-19
42-059-37009,SNYDER-SEALES 33,"RYHOLLAND FIELDER, INC",New Drill,Vertical,2013-11-12,2013-11-22
42-059-37008,"ROSS, A.C. '110' 5","HEROD, BILL",New Drill,Vertical,2013-09-27,2013-10-10
42-059-37007,WINDHAM '22' 7,TRACKER MINERAL,New Drill,Vertical,2013-09-26,2013-10-04
42-059-37006,WTG 388,WEST TEXAS GULF PIPE LINE CO.,New Drill,Vertical,2013-09-12,2013-09-19
42-059-35804,"DAVIS, SM. 42","MERKAZ DRILLING, LLC",Recompletion,Vertical,2013-09-06,2013-09-12
42-059-37004,WYLIE '2998' 1,PETEX,New Drill,Vertical,2013-08-30,2013-09-06
42-059-37005,BOA DW #1CP 1,"DAVIS GAS PROCESSING, INC.",New Drill,Vertical,2013-08-22,2013-09-19
42-059-37000,SM DAVIS 93,"MERKAZ DRILLING, LLC",New Drill,Vertical,2013-08-20,2013-08-29
