api,well,operator,application_type,drill_type,submitted,approved
42-125-31279,"CRAFTON, DALE 1","D.J.F. SERVICES, INC.",Reclass,Vertical,2015-07-27,2015-08-04
42-125-31350,SPRING CREEK B 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2015-04-16,2015-04-27
42-125-30235,SMITH 1621,"D.J.F. SERVICES, INC.",Recompletion,Vertical,2015-03-18,2015-05-08
42-125-31349,MDJ HAHN UNIT 1,"CHOLLA PETROLEUM, INC.",New Drill,Vertical,2015-02-19,2015-02-24
42-125-31348,SOGGY BOTTOM 2,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2015-02-17,2015-02-23
42-125-31345,THERESA 1,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Vertical,2014-12-15,2014-12-17
42-125-31050,TRIFECTA (TANNEHILL 'B') UNIT 205,"CHISHOLM OPERATING, INC.",Recompletion,Vertical,2014-12-11,2014-12-17
42-125-31347,BEGGS 'B' 249 1,"HGN OPERATING I, LLC",New Drill,Vertical,2014-10-27,2014-10-29
42-125-31346,RED MUD 1,LAPETCO INC,New Drill,Vertical,2014-10-09,2014-10-22
42-125-31345,THERESA 1,"TRIO CONSULTING & MANAGEMENT,LLC",New Drill,Vertical,2014-09-03,2014-09-23
42-125-31344,DRUM-SPRING CREEK 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2014-08-26,2014-09-26
42-125-31343,WHITE RIVER 17 1,"SHARP IMAGE ENERGY, INC.",New Drill,Vertical,2014-08-13,2014-08-26
42-125-31342,PITCHFORK CCCC 15,"MEDDERS OIL COMPANY, INC.",New Drill,Vertical,2014-08-12,2014-09-03
42-125-31341,GINA C. 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2014-08-08,2014-09-03
42-125-31340,MCARTHUR C 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2014-08-01,2014-08-27
42-125-31339,SPRING FECTA A 1,"CANAN MOWREY OPERATING, LLC",New Drill,Vertical,2014-07-15,2014-08-07
42-125-31338,LONG 6A,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2014-06-18,2014-09-09
42-125-31337,SMITH TANK 1,"SCHALK OIL COMPANY, INC.",New Drill,Vertical,2014-06-18,2014-07-22
42-125-31333,SOGGY BOTTOM 1,"CHISHOLM OPERATING, INC.",New Drill,Vertical,2014-06-09,2014-07-08
42-125-31336,BEGGS AAA 701,"BUCK WHEAT RESOURCES, L.P.",New Drill,Vertical,2014-06-06,2014-07-08
42-125-31335,BEGGS 5B 1801,"BUCK WHEAT RESOURCES, L.P.",New Drill,Vertical,2014-05-30,2014-07-01
