api,well,operator,application_type,drill_type,submitted,approved
42-253-35253,MUELLER FARMS 2,"HOFCO, INC.",Re-Enter,Vertical,2013-02-07,2013-02-21
42-253-35313,LUNN 1,TEXAS PHARCHEM INC.,New Drill,Vertical,2013-02-06,2013-03-04
42-253-35314,WOODS 1,PETEX,New Drill,Vertical,2013-02-05,2013-02-14
42-253-35312,JONES 36 6,CENTAUR PETROLEUM CORPORATION,New Drill,Vertical,2013-02-04,2013-02-11
42-253-35311,JONES 36 5,CENTAUR PETROLEUM CORPORATION,New Drill,Vertical,2013-02-04,2013-02-11
42-253-35309,SOJO SECTION 50 -A- 2,SOJOURNER DRILLING CORPORATION,New Drill,Vertical,2013-01-28,2013-01-31
42-253-35310,SCHOONMAKER B 2,"GLAHN RESOURCES, INC.",New Drill,Vertical,2013-01-25,2013-02-05
42-253-35308,HAYS UNIT 1,"5L PROPERTIES, INC.",New Drill,Vertical,2013-01-16,2013-01-29
42-253-35280,SOJO SECTION 51 1,SOJOURNER DRILLING CORPORATION,New Drill,Vertical,2013-01-16,2013-01-23
42-253-35316,DOUTHIT B 6,"5L PROPERTIES, INC.",New Drill,Vertical,2013-01-11,2013-02-26
42-253-35307,ALEXANDER 1,"5L PROPERTIES, INC.",New Drill,Vertical,2013-01-11,2013-02-04
42-253-35306,STEBBINS 3,"5L PROPERTIES, INC.",New Drill,Vertical,2013-01-11,2013-01-16
42-253-35304,SHELTON 13,TAHOE EXPLORATION INC.,New Drill,Vertical,2013-01-06,2013-01-09
42-253-35280,SOJO SECTION 51 1,SOJOURNER DRILLING CORPORATION,New Drill,Vertical,2013-01-03,2013-01-07
42-253-35160,BAKER 3,"D.J.F. SERVICES, INC.",Field Transfer,Vertical,2012-12-18,2012-12-27
42-253-35196,MITCH HALL 1,"D.J.F. SERVICES, INC.",Field Transfer,Vertical,2012-12-18,2012-12-20
42-253-35303,HALL 'A' 1,"BLUFF CREEK PETROLEUM, LLC",New Drill,Vertical,2012-12-14,2012-12-18
42-253-02384,N. W. THREADGILL 5,DJM BEASLEY WELL SERVICE,Recompletion,Vertical,2012-12-07,2012-12-11
42-253-30254,BAUCUM 'C' 1,"GLAHN RESOURCES, INC.",Re-Enter,Vertical,2012-12-04,2013-01-03
42-253-34636,WILLIAMSON-BOYD UNIT 1,SOJOURNER DRILLING CORPORATION,Recompletion,Vertical,2012-12-03,2013-01-10
42-253-35302,CITY OF ABILENE 1,PERIMETER RESOURCE COMPANY,New Drill,Vertical,2012-12-02,2012-12-13
42-253-35298,BARNES 8,"MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2012-11-28,2012-12-03
42-253-35301,RAINWATER 3,ROYAL TEXAN ENERGY CO.,New Drill,Vertical,2012-11-27,2012-12-03
42-253-35300,RAINWATER 2,ROYAL TEXAN ENERGY CO.,New Drill,Vertical,2012-11-27,2012-11-30
42-253-32466,HUDSON-BROWN 1A,EARTHBOUND RESOURCES LLC,Re-Enter,Vertical,2012-11-26,2012-11-29
42-253-35299,POE UNIT 2,"STAR PRODUCTION, INC.",New Drill,Vertical,2012-11-21,2012-11-28
42-253-31064,WINTER B 1B,"SUPREME ENERGY COMPANY, INC.",Recompletion,Vertical,2012-10-31,2013-01-28
42-253-35298,BARNES 8,"MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2012-10-26,2012-10-31
42-253-35297,JONES 36 4,CENTAUR PETROLEUM CORPORATION,New Drill,Vertical,2012-10-17,2012-10-22
42-253-35296,OLSON 1,"LARIAT LAND & EXPLORATION, INC.",New Drill,Vertical,2012-10-11,2012-10-24
42-253-35295,ANDY MILLER 1,EARTHBOUND RESOURCES LLC,New Drill,Vertical,2012-10-08,2012-10-12
42-253-35294,SNYDER 1,"BLUFF CREEK PETROLEUM, LLC",New Drill,Vertical,2012-10-04,2012-10-10
42-253-35292,BARTON 1,"RHB EXPLORATION & PRODUCTION,LLC",New Drill,Vertical,2012-09-21,2012-10-01
42-253-35291,PROPST 7,"G & F OIL, INC.",New Drill,Vertical,2012-09-11,2012-09-26
42-253-35290,HENRY 5,EARTHBOUND RESOURCES LLC,New Drill,Vertical,2012-09-07,2012-09-10
42-253-34745,BISHOP VESSELS UNIT 1,SOJOURNER DRILLING CORPORATION,Recompletion,Vertical,2012-09-05,2012-09-24
42-253-35209,LETT 1,TAHOE EXPLORATION INC.,New Drill,Vertical,2012-08-27,2012-09-17
42-253-35288,RAINWATER 1,ROYAL TEXAN ENERGY CO.,New Drill,Vertical,2012-08-24,2012-09-05
42-253-35287,CARLTON 2,ROYAL TEXAN ENERGY CO.,New Drill,Vertical,2012-08-23,2012-08-30
42-253-35285,JOYCE 1,HALLIBURTON OPERATING COMPANY,New Drill,Vertical,2012-08-20,2012-08-28
42-253-35284,BARNES 7,"MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2012-08-17,2012-08-24
42-253-35283,MUELLER FARMS 4,"HOFCO, INC.",New Drill,Vertical,2012-08-07,2012-08-24
42-253-35282,MUELLER FARMS 3,"HOFCO, INC.",New Drill,Vertical,2012-08-06,2012-08-24
42-253-35281,GOODE 1,"RHB EXPLORATION & PRODUCTION,LLC",New Drill,Vertical,2012-08-06,2012-08-14
42-253-35157,4G RANCH 2,"SEMPER FIDELIS OIL & GAS, LLC",New Drill,Vertical,2010-10-07,2010-10-15
42-253-35156,SAGE 1,TAHOE EXPLORATION INC.,New Drill,Vertical,2010-10-05,2010-10-13
42-253-35155,TSCHACHER 3,"PLANTATION OPERATING, LLC",New Drill,Vertical,2010-10-04,2010-10-12
42-253-35153,MIDWAY 1,CO ENERGY,New Drill,Vertical,2010-09-24,2010-09-28
42-253-35152,DILL 1,"HARDWAY PROD & OPERATING, LLC",New Drill,Vertical,2010-09-21,2010-09-28
42-253-35154,SANDERS 2,"MOMENTUM OPERATING CO., INC.",New Drill,Vertical,2010-09-14,2010-10-01
42-253-35151,"IRVIN, I.N. 21","ARMOR PETROLEUM, INC.",New Drill,Vertical,2010-09-13,2010-09-17
42-253-35150,MILLER 1,"ADKINS, R. L. CORP.",New Drill,Vertical,2010-09-08,2010-09-10
42-253-35149,ROBERTS 1,NOVO EXPLORATION CORPORATION,New Drill,Vertical,2010-09-01,2010-09-08
42-253-35148,SCHWERTNER 1,"GLAHN RESOURCES, INC.",New Drill,Vertical,2010-08-31,2010-09-02
42-253-34954,HALL 1,"PLANTATION OPERATING, LLC",Recompletion,Vertical,2010-08-24,2010-08-27
42-253-34957,TSCHACHER 2,"PLANTATION OPERATING, LLC",Recompletion,Vertical,2010-08-16,2010-09-03
42-253-35146,ATHENA-LAIN 4,"ATHENA RESOURCES, INC.",New Drill,Vertical,2010-08-11,2010-08-12
42-253-35147,ATHENA-LAIN 5,"ATHENA RESOURCES, INC.",New Drill,Vertical,2010-08-11,2010-08-12
42-253-35144,STANLEY 1,"ADKINS, R. L. CORP.",New Drill,Vertical,2010-08-10,2010-08-11
42-253-35145,"GRAVES, R. 16","ARMOR PETROLEUM, INC.",New Drill,Vertical,2010-08-04,2010-08-11
42-253-35143,MCLAREN 1,"GLAHN RESOURCES, INC.",New Drill,Vertical,2010-08-02,2010-08-10
42-253-35142,BAUCUM A 1,"GLAHN RESOURCES, INC.",New Drill,Vertical,2010-07-23,2010-07-30
42-253-01153,WALDROP A 1,"GLAHN RESOURCES, INC.",Re-Enter,Vertical,2010-07-23,2010-07-30
42-253-35141,FOSTER 1,CO ENERGY,New Drill,Vertical,2010-07-21,2010-07-23
42-253-35140,HERMAN HEIRS 1,ENRICH OIL CORPORATION,New Drill,Vertical,2010-07-09,2010-07-12
42-253-35010,WRIGHT 1,"PLANTATION OPERATING, LLC",Recompletion,Vertical,2010-07-07,2010-07-12
